id,asset,year,rep_period,time_block_start,time_block_end,solution
389,NL_Battery,2030,5,17,20,0.0
390,NL_Battery,2030,5,21,24,0.0
391,NL_Battery,2030,6,1,4,0.0
392,NL_Battery,2030,6,5,8,0.0
393,NL_Battery,2030,6,9,12,0.0
394,NL_Battery,2030,6,13,16,0.0
395,NL_Battery,2030,6,17,20,0.0
396,NL_Battery,2030,6,21,24,0.0
397,NL_Battery,2030,7,1,4,0.0
398,NL_Battery,2030,7,5,8,0.0
399,NL_Battery,2030,7,9,12,0.0
400,NL_Battery,2030,7,13,16,0.0
401,NL_Battery,2030,7,17,20,0.0
402,NL_Battery,2030,7,21,24,0.0
403,NL_Battery,2030,8,1,4,0.0
404,NL_Battery,2030,8,5,8,0.0
405,NL_Battery,2030,8,9,12,0.0
406,NL_Battery,2030,8,13,16,0.0
407,NL_Battery,2030,8,17,20,0.0
408,NL_Battery,2030,8,21,24,0.0
409,NL_Battery,2030,9,1,4,0.0
410,NL_Battery,2030,9,5,8,0.0
411,NL_Battery,2030,9,9,12,0.0
412,NL_Battery,2030,9,13,16,0.0
413,NL_Battery,2030,9,17,20,0.0
414,NL_Battery,2030,9,21,24,0.0
415,NL_Battery,2030,10,1,4,0.0
416,NL_Battery,2030,10,5,8,0.0
417,NL_Battery,2030,10,9,12,0.0
418,NL_Battery,2030,10,13,16,0.0
419,NL_Battery,2030,10,17,20,0.0
420,NL_Battery,2030,10,21,24,0.0
