id,from_asset,to_asset,year,rep_period,efficiency,flow_coefficient_in_capacity_constraint,time_block_start,time_block_end,solution
1,NL_Wind_Offshore,NL_Balance,2030,1,1.0,1.0,1,1,0.0
2,NL_Wind_Offshore,NL_Balance,2030,1,1.0,1.0,2,2,0.0
3,NL_Wind_Offshore,NL_Balance,2030,1,1.0,1.0,3,3,0.0
4,NL_Wind_Offshore,NL_Balance,2030,1,1.0,1.0,4,4,0.0
5,NL_Wind_Offshore,NL_Balance,2030,1,1.0,1.0,5,5,0.0
6,NL_Wind_Offshore,NL_Balance,2030,1,1.0,1.0,6,6,0.0
7,NL_Wind_Offshore,NL_Balance,2030,1,1.0,1.0,7,7,0.0
8,NL_Wind_Offshore,NL_Balance,2030,1,1.0,1.0,8,8,0.0
9,NL_Wind_Offshore,NL_Balance,2030,1,1.0,1.0,9,9,0.0
10,NL_Wind_Offshore,NL_Balance,2030,1,1.0,1.0,10,10,0.0
